COMPANY_NAME;CLIENT_ID;RATE
Социальная организация №6;1590;1,25
Социальная организация №6;1591;1,25
Социальная организация №1;1592;1,2
Социальная организация 2;1593;1,25
Социальная организация №5;1594;1,3
Социальная организация №1;1595;1,2
Социальная организация №4;1596;1,3
Социальная организация №6;1597;1,25
Социальная организация №4;1598;1,3
Социальная организация №6;1599;1,25
Социальная организация №5;1600;1,3
Социальная организация 2;1601;1,25
Социальная организация №6;1602;1,25
Социальная организация №2;1603;1,25
Социальная организация №5;1604;1,3
Социальная организация №6;1605;1,25
Социальная организация №4;1606;1,3
Социальная организация №6;1607;1,25
Социальная организация №4;1608;1,3
Социальная организация №4;1609;1,3
Социальная организация №3;1610;1,3
Соц организация №1;1611;1,2
Социальная организация №2;1612;1,25
Соц организация №1;1613;1,2
Социальная организация №4;1614;1,3
Социальная организация №3;1615;1,3
Соц организация №1;1616;1,2
Социальная организация №6;1617;1,25
Социальная организация №6;1618;1,25
Социальная организация №6;1619;1,25
Социальная организация №6;1620;1,25
Социальная организация №5;1621;1,3
Соц организация №1;1622;1,2
Социальная организация №6;1623;1,25
Социальная организация №4;1624;1,3
Соц организация №1;1625;1,2
Соц организация №1;1626;1,2
Социальная организация №5;1627;1,3
Социальная организация №4;1628;1,3
Соц организация №1;1629;1,2
Социальная организация №3;1630;1,3
Социальная организация №6;1631;1,25
Социальная организация №4;1632;1,3
Соц организация №1;1633;1,2
Соц организация №1;1634;1,2
Социальная организация №5;1635;1,3
Социальная организация №4;1636;1,3
Социальная организация №3;1637;1,3
Социальная организация №2;1638;1,25
Социальная организация №4;1639;1,3
Социальная организация №6;1640;1,25
Социальная организация №5;1641;1,3
Социальная организация №5;1642;1,3
Социальная организация №6;1643;1,25
Социальная организация №3;1644;1,3
Социальная организация №6;1645;1,25
Соц организация №1;1646;1,2
Социальная организация №3;1647;1,3
Социальная организация №2;1648;1,25
Социальная организация №3;1649;1,3
Социальная организация №4;1650;1,3
Социальная организация №5;1651;1,3
Социальная организация №4;1652;1,3
Социальная организация №4;1653;1,3
Социальная организация №4;1654;1,3
Соц организация №1;1655;1,2
Соц организация №1;1656;1,2
Социальная организация №4;1657;1,3
Социальная организация №5;1658;1,3
Социальная организация №5;1659;1,3
Соц организация №1;1660;1,2
Социальная организация №5;1661;1,3
Соц организация №1;1662;1,2
Социальная организация №5;1663;1,3
Социальная организация №4;1664;1,3
Социальная организация №3;1665;1,3
Социальная организация №3;1666;1,3
Соц организация №1;1667;1,2
Социальная организация №3;1668;1,3
Социальная организация №6;1669;1,25
Соц организация №1;1670;1,2
Социальная организация №2;1671;1,25
Социальная организация №2;1672;1,25
Социальная организация №2;1673;1,25
Социальная организация №2;1674;1,25
Социальная организация №2;1675;1,25
Соц организация №1;1676;1,2
Социальная организация №2;1677;1,25
Социальная организация №2;1678;1,25
Социальная организация №5;1679;1,3
Социальная организация №5;1680;1,3
Социальная организация №3;1681;1,3
Социальная организация №4;1682;1,3
Социальная организация №5;1683;1,3
Социальная организация №6;1684;1,25
Социальная организация №4;1685;1,3
Социальная организация №6;1686;1,25
Соц организация №1;1687;1,2
Социальная организация №2;1688;1,25
Социальная организация №5;1689;1,3
Социальная организация №4;1690;1,3
Социальная организация №3;1691;1,3
Социальная организация №2;1692;1,25
Социальная организация №1;1693;1,2
Социальная организация №2;1694;1,25
Социальная организация №5;1695;1,3
Социальная организация №5;1696;1,3
Социальная организация №3;1697;1,3
Социальная организация №5;1698;1,3
Социальная организация №3;1699;1,3
Социальная организация №4;1700;1,3
Социальная организация №1;1701;1,2
Социальная организация №4;1702;1,3
Социальная организация №5;1703;1,3
Социальная организация №4;1704;1,3
Социальная организация №5;1705;1,3
Социальная организация №6;1706;1,25
Социальная организация №6;1707;1,25
Социальная организация №3;1708;1,3
Социальная организация №5;1709;1,3
Социальная организация №4;1710;1,3
Социальная организация №5;1711;1,3
Социальная организация №4;1712;1,3
Социальная организация №5;1713;1,3
Социальная организация №6;1714;1,25
Социальная организация №4;1715;1,3
Социальная организация №4;1716;1,3
Социальная организация №2;1717;1,25
Социальная организация №4;1718;1,3
Социальная организация №1;1719;1,2
Социальная организация №2;1720;1,25
Социальная организация №5;1721;1,3
Социальная организация №3;1722;1,3
Социальная организация №4;1723;1,3
Социальная организация №4;1724;1,3
Социальная организация №5;1725;1,3
Социальная организация №2;1726;1,25
Социальная организация №4;1727;1,3
Социальная организация №2;1728;1,25
Социальная организация №5;1729;1,3
Социальная организация №4;1730;1,3
Социальная организация №4;1731;1,3
Социальная организация №5;1732;1,3
Социальная организация №3;1733;1,3
Социальная организация №1;1734;1,2
Социальная организация №4;1735;1,3
Социальная организация №6;1736;1,25
Социальная организация №1;1737;1,2
Социальная организация №1;1738;1,2
Социальная организация №3;1739;1,3
Социальная организация №2;1740;1,25
Социальная организация №3;1741;1,3
Социальная организация №4;1742;1,3
Социальная организация №1;1743;1,2
Социальная организация №4;1744;1,3
Социальная организация №3;1745;1,3
Социальная организация №2;1746;1,25
Социальная организация №6;1747;1,25
Социальная организация №5;1748;1,3
Социальная организация №6;1749;1,25
Социальная организация №6;1750;1,25
Социальная организация №6;1751;1,25
Социальная организация №6;1752;1,25
Социальная организация №5;1753;1,3
Социальная организация №1;1754;1,2
Социальная организация №1;1755;1,2
Социальная организация №4;1756;1,3
Социальная организация №5;1757;1,3
Социальная организация №3;1758;1,3
Социальная организация №1;1759;1,2
Социальная организация №1;1760;1,2
Социальная организация №4;1761;1,3
Социальная организация №3;1762;1,3
Социальная организация №5;1763;1,3
Социальная организация №4;1764;1,3
Социальная организация №4;1765;1,3
Социальная организация №1;1766;1,2
Социальная организация №4;1767;1,3
Социальная организация №6;1768;1,25
Социальная организация №6;1769;1,25
Социальная организация №2;1770;1,25
Социальная организация №4;1771;1,3
Социальная организация №5;1772;1,3
Социальная организация №3;1773;1,3
Социальная организация №2;1774;1,25
Социальная организация №5;1775;1,3
Социальная организация №2;1776;1,25
Социальная организация №1;1777;1,2
Социальная организация №1;1778;1,25
Социальная организация №1;1779;1,25
Социальная организация №1;1780;1,3
Социальная организация №1;1781;1,25
Социальная организация №1;1782;1,3
Социальная организация №1;1783;1,3
Социальная организация №1;1784;1,25
Социальная организация №1;1785;1,25
Социальная организация №1;1786;1,25
Социальная организация №1;1787;1,2
Социальная организация №1;1788;1,25
Социальная организация №1;1789;1,3
Социальная организация №1;1790;1,25
Социальная организация №1;1791;1,3
Социальная организация №1;1792;1,2
Социальная организация №1;1793;1,3
Социальная организация №5;1794;1,3
Социальная организация №1;1795;1,2
Социальная организация №6;1796;1,25
Социальная организация №2;1797;1,25
Социальная организация №4;1798;1,3
Социальная организация №2;1799;1,25
Социальная организация №2;1800;1,25
Социальная организация №1;1801;1,2
Социальная организация №2;1802;1,25
Социальная организация №1;1803;1,2
Социальная организация №2;1804;1,25
Социальная организация №1;1805;1,2
Социальная организация №4;1806;1,3
Социальная организация №2;1807;1,25
Социальная организация №3;1808;1,3
Социальная организация №1;1809;1,2
Социальная организация №4;1810;1,3
Социальная организация №3;1811;1,3
Социальная организация №6;1812;1,25
Социальная организация №4;1813;1,3
Социальная организация №2;1814;1,25
Социальная организация №4;1815;1,3
Социальная организация №5;1816;1,3
Социальная организация №3;1817;1,3
Социальная организация №2;1818;1,25
Социальная организация №3;1819;1,3
Социальная организация №4;1820;1,3
Социальная организация №6;1821;1,25
Социальная организация №4;1822;1,3
Социальная организация №5;1823;1,3
Социальная организация №6;1824;1,25
Социальная организация №5;1825;1,3
Социальная организация №6;1826;1,25
Социальная организация №1;1827;1,2
Социальная организация №5;1828;1,3
Социальная организация №5;1829;1,3
Социальная организация №1;1830;1,2
Социальная организация №1;1831;1,2
Социальная организация №6;1832;1,25
Социальная организация №4;1833;1,3
Социальная организация №1;1834;1,2
Социальная организация №3;1835;1,3
Социальная организация №4;1836;1,3
Социальная организация №6;1837;1,25
Социальная организация №4;1838;1,3
Социальная организация №5;1839;1,3
Социальная организация №1;1840;1,2
Социальная организация №1;1841;1,2
Социальная организация №4;1842;1,3
Социальная организация №4;1843;1,3
Социальная организация №1;1844;1,2
Социальная организация №6;1845;1,25
Социальная организация №1;1846;1,2
Социальная организация №2;1847;1,25
Социальная организация №2;1848;1,25
Социальная организация №3;1849;1,3
Социальная организация №4;1850;1,3
Социальная организация №5;1851;1,3
Социальная организация №2;1852;1,25
Социальная организация №4;1853;1,3
Социальная организация №2;1854;1,25
Социальная организация №2;1855;1,25
Социальная организация №5;1856;1,3
Социальная организация №2;1857;1,25
Социальная организация №4;1858;1,3
Социальная организация №6;1859;1,25
Социальная организация №5;1860;1,3
Социальная организация №5;1861;1,3
Социальная организация №6;1862;1,25
Социальная организация №2;1863;1,25
Социальная организация №1;1864;1,2
Социальная организация №3;1865;1,3
Социальная организация №1;1866;1,2
Социальная организация №5;1867;1,3
Социальная организация №4;1868;1,3
Социальная организация №6;1869;1,25
Социальная организация №2;1870;1,25
Социальная организация №6;1871;1,25
Социальная организация №6;1872;1,25
Социальная организация №1;1873;1,2
Социальная организация №1;1874;1,2
Социальная организация №6;1875;1,25
Социальная организация №6;1876;1,25
Социальная организация №6;1877;1,25
Социальная организация №5;1878;1,3
Социальная организация №2;1879;1,25
Социальная организация №5;1880;1,3
Социальная организация №3;1881;1,3
Социальная организация №5;1882;1,3
Социальная организация №2;1883;1,25
Социальная организация №3;1884;1,3
Социальная организация №4;1885;1,3
Социальная организация №1;1886;1,2
Социальная организация №4;1887;1,3
Социальная организация №2;1888;1,25
Социальная организация №6;1889;1,25
Социальная организация №5;1890;1,3
Социальная организация №6;1891;1,25
Социальная организация №5;1892;1,3
Социальная организация №5;1893;1,3
Социальная организация №4;1894;1,3
Социальная организация №3;1895;1,3
Социальная организация №3;1896;1,3
Социальная организация №1;1897;1,2
Социальная организация №2;1898;1,25
Социальная организация №4;1899;1,3
Социальная организация №6;1900;1,25
Социальная организация №6;1901;1,25
Социальная организация №1;1902;1,2
Социальная организация №4;1903;1,3
Социальная организация №3;1904;1,3
Социальная организация №3;1905;1,3
Социальная организация №4;1906;1,3
Социальная организация №5;1907;1,3
Социальная организация №5;1908;1,3
Социальная организация №6;1909;1,25
Социальная организация №1;1910;1,2
Социальная организация №1;1911;1,2
Социальная организация №3;1912;1,3
Социальная организация №6;1913;1,25
Социальная организация №4;1914;1,3
Социальная организация №4;1915;1,3
Социальная организация №2;1916;1,25
Социальная организация №6;1917;1,25
Социальная организация №2;1918;1,25
Социальная организация №5;1919;1,3
Социальная организация №1;1920;1,2
Социальная организация №1;1921;1,2
Социальная организация №3;1922;1,3
Социальная организация №2;1923;1,25
Социальная организация №2;1924;1,25
Социальная организация №4;1925;1,3
Социальная организация №6;1926;1,25
Социальная организация №4;1927;1,3
Социальная организация №5;1928;1,3
Социальная организация №1;1929;1,2
Социальная организация №2;1930;1,25
Социальная организация №4;1931;1,3
Социальная организация №3;1932;1,3
Социальная организация №3;1933;1,3
Социальная организация №1;1934;1,2
Социальная организация №1;1935;1,2
Социальная организация №1;1936;1,2
Социальная организация №6;1937;1,25
Социальная организация №5;1938;1,3
Социальная организация №1;1939;1,2
Социальная организация №1;1940;1,2
Социальная организация №3;1941;1,3
Социальная организация №2;1942;1,25
Социальная организация №4;1943;1,3
Социальная организация №2;1944;1,25
Социальная организация №3;1945;1,3
Социальная организация №2;1946;1,25
Социальная организация №6;1947;1,25
Социальная организация №5;1948;1,3
Социальная организация №5;1949;1,3
Социальная организация №6;1950;1,25
Социальная организация №5;1951;1,3
Социальная организация №5;1952;1,25
Социальная организация №5;1953;1,25
Социальная организация №5;1954;1,25
Социальная организация №5;1955;1,3
Социальная организация №5;1956;1,3
Социальная организация №5;1957;1,3
Социальная организация №5;1958;1,2
Социальная организация №5;1959;1,3
Социальная организация №5;1960;1,3
Социальная организация №5;1961;1,25
Социальная организация №6;1962;1,25
Социальная организация №6;1963;1,25
Социальная организация №2;1964;1,25
Социальная организация №1;1965;1,2
Социальная организация №5;1966;1,3
Социальная организация №6;1967;1,25
Социальная организация №1;1968;1,2
Социальная организация №2;1969;1,25
Социальная организация №5;1970;1,3
Социальная организация №5;1971;1,3
Социальная организация №1;1972;1,2
Социальная организация №2;1973;1,25
Социальная организация №1;1974;1,2
Социальная организация №3;1975;1,3
Социальная организация №4;1976;1,3
Социальная организация №2;1977;1,25
Социальная организация №2;1978;1,25
Социальная организация №2;1979;1,25
Социальная организация №3;1980;1,3
Социальная организация №1;1981;1,2
Социальная организация №6;1982;1,25
Социальная организация №4;1983;1,3
Социальная организация №4;1984;1,3
Социальная организация №5;1985;1,3
Социальная организация №6;1986;1,25
Социальная организация №1;1987;1,2
Социальная организация №3;1988;1,3
Социальная организация №5;1989;1,3
Социальная организация №2;1990;1,25
Социальная организация №5;1991;1,3
Социальная организация №3;1992;1,3
Социальная организация №4;1993;1,3
Социальная организация №5;1994;1,3
Социальная организация №1;1995;1,2
Социальная организация №2;1996;1,25
Социальная организация №5;1997;1,3
Социальная организация №5;1998;1,3
Социальная организация №6;1999;1,25
Социальная организация №3;2000;1,3
Социальная организация №6;2001;1,25
Социальная организация №1;2002;1,2
Социальная организация №3;2003;1,3
Социальная организация №4;2004;1,3
Социальная организация №4;2005;1,3
Социальная организация №5;2006;1,3
Социальная организация №1;2007;1,2
Социальная организация №4;2008;1,3
Социальная организация №3;2009;1,3
Социальная организация №6;2010;1,25
Социальная организация №6;2011;1,25
Социальная организация №5;2012;1,3
Социальная организация №3;2013;1,3
Социальная организация №2;2014;1,25
Социальная организация №4;2015;1,3
Социальная организация №1;2016;1,2
Социальная организация №4;2017;1,3
Социальная организация №6;2018;1,25
Социальная организация №5;2019;1,3
Социальная организация №1;2020;1,2
Социальная организация №2;2021;1,25
Социальная организация №6;2022;1,25
Социальная организация №1;2023;1,2
Социальная организация №6;2024;1,25
Социальная организация №5;2025;1,3
Социальная организация №4;2026;1,3
Социальная организация №1;2027;1,2
Социальная организация №5;2028;1,3
Социальная организация №6;2029;1,25
Социальная организация №5;2030;1,3
Социальная организация №3;2031;1,3
Социальная организация №2;2032;1,25
Социальная организация №2;2033;1,25
Социальная организация №1;2034;1,25
Социальная организация №1;2035;1,3
Социальная организация №1;2036;1,3
Социальная организация №1;2037;1,3
Социальная организация №1;2038;1,3
Социальная организация №1;2039;1,3
Социальная организация №1;2040;1,3
Социальная организация №1;2041;1,3
Социальная организация №1;2042;1,3
Социальная организация №1;2043;1,2
Социальная организация №1;2044;1,3
Социальная организация №1;2045;1,3
Социальная организация №1;2046;1,2
Социальная организация №1;2047;1,2
Социальная организация №1;2048;1,3
Социальная организация №1;2049;1,25
Социальная организация №1;2050;1,3
Социальная организация №1;2051;1,25
Социальная организация №1;2052;1,25
Социальная организация №1;2053;1,2
Социальная организация №1;2054;1,3
Социальная организация №2;2055;1,25
Социальная организация №5;2056;1,3
Социальная организация №2;2057;1,25
Социальная организация №5;2058;1,3
Социальная организация №3;2059;1,3
Социальная организация №6;2060;1,25
Социальная организация №2;2061;1,25
Социальная организация №4;2062;1,3
Социальная организация №6;2063;1,25
Социальная организация №2;2064;1,25
Социальная организация №2;2065;1,25
Социальная организация №6;2066;1,25
Социальная организация №3;2067;1,3
Социальная организация №3;2068;1,3
Социальная организация №3;2069;1,3
Социальная организация №6;2070;1,25
Социальная организация №6;2071;1,25
Социальное учреждение №5;2072;1,3
Социальное учреждение №5;2073;1,3
Социальная организация №1;2074;1,2
Социальная организация №4;2075;1,3
Социальное учреждение №5;2076;1,3
Социальная организация №3;2077;1,3
Социальная организация №6;2078;1,25
Социальная организация №3;2079;1,3
Социальная организация №3;2080;1,3
Социальная организация №3;2081;1,3
Социальная организация №4;2082;1,3
Социальная организация №2;2083;1,25
Социальная организация №4;2084;1,3
Социальная организация №1;2085;1,2
Социальная организация №6;2086;1,25
Социальная организация №6;2087;1,25
Социальная организация №2;2088;1,25
Социальная организация №3;2089;1,3
Социальная организация №3;2090;1,3
Социальная организация №6;2091;1,25
Социальная организация №1;2092;1,2
Социальная организация №1;2093;1,2
Социальное учреждение №5;2094;1,3
Социальное учреждение №5;2095;1,3
Социальная организация №1;2096;1,2
Социальная организация №2;2097;1,25
Социальная организация №1;2098;1,2
Социальная организация №1;2099;1,2
Социальное учреждение №5;2100;1,3
Социальная организация №1;2101;1,2
Социальное учреждение №5;2102;1,3
Социальная организация №2;2103;1,25
Социальная организация №1;2104;1,2
Социальная организация №1;2105;1,2
Социальная организация №3;2106;1,3
Социальная организация №2;2107;1,25
Социальная организация №1;2108;1,2
Социальная организация №4;2109;1,3
Социальная организация №1;2110;1,2
Социальная организация №2;2111;1,25
Социальная организация №1;2112;1,2
Социальное учреждение №5;2113;1,3
Социальная организация №4;2114;1,3
Социальная организация №6;2115;1,25
Социальная организация №2;2116;1,25
Социальная организация №1;2117;1,2
Социальная организация №2;2118;1,25
Социальная организация №1;2119;1,2
Социальное учреждение №5;2120;1,3
Социальная организация №6;2121;1,25
Социальная организация №4;2122;1,3
Социальная организация №4;2123;1,3
Социальное учреждение №5;2124;1,3
Социальное учреждение №5;2125;1,3
Социальное учреждение №5;2126;1,3
Социальная организация №1;2127;1,2
Социальная организация №2;2128;1,25
Социальная организация №2;2129;1,25
Социальная организация №4;2130;1,3
Социальная организация №3;2131;1,3
Социальная организация №4;2132;1,3
Социальное учреждение №5;2133;1,3
Социальная организация №1;2134;1,2
Социальное учреждение №5;2135;1,3
Социальная организация №2;2136;1,25
Социальная организация №6;2137;1,25
Социальное учреждение №5;2138;1,3
Социальное учреждение №5;2139;1,3
Социальная организация №1;2140;1,2
Социальная организация №2;2141;1,25
Социальная организация №4;2142;1,3
Социальное учреждение №5;2143;1,3
Социальная организация №4;2144;1,3
Социальная организация №3;2145;1,3
Социальная организация №1;2146;1,2
Социальная организация №1;2147;1,2
Социальная организация №6;2148;1,25
Социальная организация №4;2149;1,3
Социальная организация №6;2150;1,25
Социальная организация №2;2151;1,25
Социальная организация №2;2152;1,25
Социальная организация №3;2153;1,3
Социальная организация №2;2154;1,25
Социальная организация №1;2155;1,2
Социальная организация №2;2156;1,25
Социальная организация №6;2157;1,25
Социальная организация №2;2158;1,25
Социальная организация №6;2159;1,25
Социальная организация №6;2160;1,25
Социальная организация №6;2161;1,25
Социальная организация №1;2162;1,2
Социальная организация №6;2163;1,25
Социальная организация №3;2164;1,3
Социальная организация №4;2165;1,3
Социальная организация №3;2166;1,3
Социальная организация №1;2167;1,2
Социальная организация №4;2168;1,3
Социальное учреждение №5;2169;1,3
Социальная организация №1;2170;1,2
Социальная организация №2;2171;1,25
Социальная организация №4;2172;1,3
Социальная организация №5;2173;1,3
Социальная организация №3;2174;1,3
Социальная организация №2;2175;1,25
Социальная организация №5;2176;1,3
Социальная организация №5;2177;1,3
Социальная организация №6;2178;1,25
Социальная организация №3;2179;1,3
Социальная организация №1;2180;1,2
Социальная организация №5;2181;1,3
Социальная организация №3;2182;1,3
Социальная организация №5;2183;1,3
Социальная организация №6;2184;1,25
Социальная организация №2;2185;1,25
Социальная организация №3;2186;1,3
Социальная организация №6;2187;1,25
Социальная организация №6;2188;1,25
Социальная организация №3;2189;1,3
Социальная организация №2;2190;1,25
Социальная организация №5;2191;1,3
Социальная организация №6;2192;1,25
Социальная организация №5;2193;1,3
Социальная организация №5;2194;1,3
Социальная организация №1;2195;1,2
Социальная организация №4;2196;1,3
Социальная организация №5;2197;1,3
Социальная организация №2;2198;1,25
Социальная организация №5;2199;1,3
Социальная организация №4;2200;1,3
Социальная организация №5;2201;1,3
Социальная организация №6;2202;1,25
Социальная организация №5;2203;1,3
Социальная организация №5;2204;1,3
Социальная организация №3;2205;1,3
Социальная организация №3;2206;1,3
Социальная организация №1;2207;1,2
Социальная организация №4;2208;1,3
Социальная организация №1;2209;1,2
Социальная организация №3;2210;1,3
Социальная организация №1;2211;1,2
Социальная организация №1;2212;1,2
Социальная организация №3;2213;1,3
Социальная организация №6;2214;1,25
Социальная организация №4;2215;1,3
Социальная организация №1;2216;1,2
Социальная организация №4;2217;1,3
Социальная организация №4;2218;1,3
Социальная организация №4;2219;1,3
Социальная организация №1;2220;1,2
Социальная организация №5;2221;1,3
Социальная организация №5;2222;1,25
Социальная организация №5;2223;1,25
Социальная организация №5;2224;1,3
Социальная организация №5;2225;1,3
Социальная организация №5;2226;1,2
Социальная организация №5;2227;1,25
Социальная организация №5;2228;1,2
Социальная организация №5;2229;1,25
Социальная организация №5;2230;1,3
Социальная организация №5;2231;1,3
Социальная организация №5;2232;1,25
Социальная организация №5;2233;1,25
Социальная организация №5;2234;1,3
Социальная организация №5;2235;1,3
Социальная организация №5;2236;1,3
Социальная организация №5;2237;1,3
Социальная организация №5;2238;1,3
Социальная организация №5;2239;1,25
Социальная организация №5;2240;1,3
Социальная организация №5;2241;1,3
Социальная организация №5;2242;1,3
Социальная организация №5;2243;1,3
Социальная организация №5;2244;1,3
Социальная организация №5;2245;1,3
Социальная организация №2;2246;1,25
Социальная организация №6;2247;1,25
Социальная организация №4;2248;1,3
Социальная организация №6;2249;1,25
Социальная организация №5;2250;1,3
Социальная организация №2;2251;1,25
Социальная организация №6;2252;1,25
Социальная организация №4;2253;1,3
Социальная организация №3;2254;1,3
Социальная организация №6;2255;1,25
Социальная организация №5;2256;1,3
Социальная организация №2;2257;1,25
Социальная организация №5;2258;1,3
Социальная организация №1;2259;1,2
Социальная организация №2;2260;1,25
Социальная организация №6;2261;1,25
Социальная организация №2;2262;1,25
Социальная организация №2;2263;1,25
Социальная организация №2;2264;1,25
Социальная организация №6;2265;1,25
Социальная организация №1;2266;1,2
Социальная организация №2;2267;1,25
Социальная организация №1;2268;1,2
Социальная организация №6;2269;1,25
Социальная организация №2;2270;1,25
Социальная организация №2;2271;1,25
Социальная организация №2;2272;1,25
Социальная организация №6;2273;1,25
Социальная организация №5;2274;1,3
Социальная организация №4;2275;1,3
Социальная организация №5;2276;1,25
Социальная организация №5;2277;1,25
Социальная организация №5;2278;1,2
Социальная организация №5;2279;1,3
Социальная организация №5;2280;1,3
Социальная организация №5;2281;1,3
Социальная организация №5;2282;1,2
Социальная организация №5;2283;1,3
Социальная организация №5;2284;1,3
Социальная организация №5;2285;1,3
Социальная организация №5;2286;1,3
Социальная организация №5;2287;1,2
Социальная организация №5;2288;1,2
Социальная организация №5;2289;1,3
Социальная организация №5;2290;1,3
Социальная организация №5;2291;1,2
Социальная организация №5;2292;1,25
Социальная организация №5;2293;1,25
Социальная организация №5;2294;1,3
Социальная организация №5;2295;1,3
Социальная организация №5;2296;1,3
Социальная организация №5;2297;1,3
Социальная организация №5;2298;1,3
Социальная организация №5;2299;1,25
Социальная организация №5;2300;1,2
Социальная организация №5;2301;1,25
Социальная организация №5;2302;1,25
Социальная организация №2;2303;1,25
Социальная организация №5;2304;1,3
Социальная организация №3;2305;1,3
Социальная организация №1;2306;1,2
Социальная организация №3;2307;1,3
Социальная организация №6;2308;1,25
Социальная организация №4;2309;1,3
Социальная организация №5;2310;1,3
Социальная организация №6;2311;1,25
Социальная организация №3;2312;1,3
Социальная организация №3;2313;1,3
Социальная организация №4;2314;1,3
Социальная организация №3;2315;1,3
Социальная организация №2;2316;1,25
Социальная организация №2;2317;1,25
Социальная организация №4;2318;1,3
Социальная организация №5;2319;1,3
Социальная организация №5;2320;1,3
Социальная организация №1;2321;1,2
Социальная организация №5;2322;1,3
Социальная организация №6;2323;1,25
Социальная организация №2;2324;1,25
Социальная организация №2;2325;1,25
Социальная организация №6;2326;1,25
Социальная организация №6;2327;1,25
Социальная организация №6;2328;1,25
Социальная организация №3;2329;1,3
Социальная организация №1;2330;1,2
Социальная организация №4;2331;1,3
Социальная организация №2;2332;1,25
Социальная организация №3;2333;1,3
Социальная организация №3;2334;1,3
Социальная организация №6;2335;1,25
Социальная организация №5;2336;1,3
Социальная организация №6;2337;1,25
Социальная организация №4;2338;1,3
Социальная организация №2;2339;1,25
Социальная организация №1;2340;1,2
Социальная организация №1;2341;1,2
Социальная организация №1;2342;1,2
Социальная организация №3;2343;1,3
Социальная организация №4;2344;1,3
Социальная организация №6;2345;1,25
Социальная организация №5;2346;1,3
Социальная организация №2;2347;1,25
Социальная организация №2;2348;1,25
Социальная организация №3;2349;1,3
Социальная организация №6;2350;1,25
Социальная организация №6;2351;1,25
Социальная организация №5;2352;1,3
Социальная организация №3;2353;1,3
Социальная организация №2;2354;1,25
Социальная организация №6;2355;1,25
Социальная организация №3;2356;1,3
Социальная организация №6;2357;1,25
Социальная организация №1;2358;1,2
Социальная организация №3;2359;1,3
Социальная организация №3;2360;1,3
Социальная организация №6;2361;1,25
Социальная организация №4;2362;1,3
Социальная организация №5;2363;1,3
Социальная организация №5;2364;1,3
Социальная организация №4;2365;1,3
Социальная организация №4;2366;1,3
Социальная организация №6;2367;1,25
Социальная организация №2;2368;1,25
Социальная организация №5;2369;1,3
Социальная организация №2;2370;1,25
Социальная организация №4;2371;1,3